station_id,station_name,month,avg_temp_c,max_temp_c,min_temp_c,precipitation_mm,humidity_pct,sunshine_hr
276,청송군,8,24.4,30.4,20.1,174.5,81.5,163.7
276,청송군,9,18.6,25.0,14.2,137.6,82.6,130.5
276,청송군,10,12.2,19.8,6.7,83.8,78.8,162.3
276,청송군,11,5.8,13.0,0.2,37.6,72.6,139.9
276,청송군,12,-1.2,5.1,-6.8,17.7,62.3,168.6
277,영덕,1,1.0,5.8,-3.1,37.4,51.8,195.3
277,영덕,2,2.9,8.1,-1.8,30.5,54.0,187.5
277,영덕,3,7.0,12.5,1.7,49.1,58.3,210.7
277,영덕,4,12.5,18.4,6.7,79.5,59.3,228.3
277,영덕,5,17.1,22.9,11.6,74.5,64.3,243.6
277,영덕,6,20.4,25.6,16.0,113.4,73.9,201.4
277,영덕,7,24.1,28.6,20.5,194.3,78.7,178.2
277,영덕,8,24.5,29.1,21.1,213.6,79.9,188.8
277,영덕,9,20.1,25.0,16.0,159.6,78.0,178.7
277,영덕,10,15.0,20.7,10.1,86.2,68.9,198.5
277,영덕,11,9.2,14.6,4.2,49.8,59.9,181.1
277,영덕,12,3.1,8.0,-1.2,24.3,51.5,190.3
278,의성,1,-3.0,4.8,-9.6,15.5,64.8,177.9
278,의성,2,-0.3,7.8,-7.5,22.6,61.3,180.3
278,의성,3,5.3,13.4,-2.2,41.5,60.1,202.2
278,의성,4,11.7,20.3,3.3,73.6,57.9,212.5
278,의성,5,17.1,25.4,9.0,78.6,62.1,234.6
278,의성,6,21.6,28.6,15.2,115.8,67.3,191.3
278,의성,7,24.8,30.5,20.3,221.4,76.2,155.0
278,의성,8,25.1,31.0,20.5,229.6,76.4,160.8
278,의성,9,19.8,26.6,14.4,124.3,76.3,149.8
278,의성,10,12.7,21.4,6.0,41.5,73.9,178.7
278,의성,11,5.5,14.0,-1.2,30.5,71.1,160.2
278,의성,12,-1.1,6.8,-7.5,16.3,67.3,171.0
279,구미,1,-0.6,4.9,-5.4,18.4,59.7,166.8
279,구미,2,1.8,7.9,-3.6,27.0,56.3,176.2
279,구미,3,7.1,13.6,0.9,47.7,54.7,203.8
279,구미,4,13.3,20.4,6.5,79.0,53.9,222.9
279,구미,5,18.6,25.4,12.0,78.7,59.4,239.0
279,구미,6,22.6,28.4,17.4,120.3,66.8,194.1
279,구미,7,25.3,30.2,21.4,233.9,76.8,164.2
279,구미,8,25.6,30.7,21.6,256.1,77.0,170.3
279,구미,9,20.6,26.4,16.0,147.6,75.6,165.6
279,구미,10,14.2,21.2,8.6,53.3,70.8,185.9
279,구미,11,7.4,13.9,2.0,32.8,67.1,156.7
279,구미,12,1.1,6.9,-3.7,18.3,62.9,158.6
281,영천,1,-0.5,5.5,-5.9,22.1,56.8,166.2
281,영천,2,1.7,8.3,-4.2,26.0,56.2,184.3
281,영천,3,6.6,13.6,0.0,50.0,57.0,211.1
281,영천,4,12.7,19.9,5.3,76.4,56.1,220.4
281,영천,5,17.8,24.9,10.8,85.8,60.3,234.3
281,영천,6,21.7,27.6,16.3,126.0,67.7,191.2
281,영천,7,25.0,29.9,21.0,229.8,74.7,163.4
281,영천,8,25.3,30.5,21.2,233.2,75.0,180.0
281,영천,9,20.4,26.2,15.5,137.6,74.2,162.0
281,영천,10,14.1,21.5,7.9,48.6,68.9,191.6
281,영천,11,7.3,14.6,1.1,31.6,65.0,155.7
281,영천,12,1.1,7.5,-4.4,18.8,59.9,153.2
283,경주시,1,0.3,5.9,-4.7,32.2,52.6,197.2
283,경주시,2,2.3,8.4,-3.1,30.8,56.7,179.1
283,경주시,3,7.4,14.4,1.0,59.7,58.3,226.7
283,경주시,4,12.7,19.7,6.0,96.1,60.3,218.8
283,경주시,5,18.4,25.7,11.7,55.3,63.5,240.0
283,경주시,6,21.9,27.7,17.0,100.6,72.6,182.1
283,경주시,7,25.4,30.6,21.4,190.1,78.4,162.9
283,경주시,8,25.9,31.4,21.9,191.9,79.8,180.9
283,경주시,9,20.5,26.2,16.2,194.1,81.3,147.5
283,경주시,10,14.8,21.6,9.3,108.2,75.1,178.5
283,경주시,11,8.7,15.3,3.0,37.8,67.5,161.8
283,경주시,12,1.9,7.7,-3.2,24.4,56.3,186.2
284,거창,1,-1.3,5.4,-7.3,23.7,62.3,190.6
284,거창,2,0.9,8.1,-5.5,34.1,59.1,192.3
284,거창,3,5.9,13.3,-1.0,55.4,58.5,214.0
284,거창,4,11.9,19.5,4.4,84.8,58.8,225.5
284,거창,5,17.1,24.5,9.8,88.7,64.3,241.7
284,거창,6,21.2,27.4,15.7,149.4,71.7,190.5
284,거창,7,24.3,29.5,20.3,286.2,79.7,164.9
284,거창,8,24.4,29.9,20.4,285.3,80.3,168.4
284,거창,9,19.4,25.9,14.5,166.2,78.2,161.1
284,거창,10,12.8,21.0,6.4,60.8,73.4,187.5
284,거창,11,6.5,14.3,0.1,37.8,69.0,171.3
284,거창,12,0.5,7.5,-5.4,22.3,64.8,180.8
285,합천,1,-0.2,7.0,-5.9,19.7,60.5,182.3
285,합천,2,2.2,9.7,-4.1,31.3,57.3,185.3
285,합천,3,7.3,14.6,0.5,54.0,56.5,208.2
285,합천,4,13.2,20.7,5.8,81.9,56.2,213.8
285,합천,5,18.2,25.6,11.3,94.1,60.5,224.7
285,합천,6,22.2,28.5,16.8,146.7,66.7,172.0
285,합천,7,25.3,30.4,21.4,289.5,74.3,147.9
285,합천,8,25.6,31.1,21.5,294.8,74.8,163.7
285,합천,9,20.9,27.1,16.2,158.6,74.2,161.3
285,합천,10,14.5,22.3,8.7,64.5,70.6,190.4
285,합천,11,7.8,15.6,2.0,34.7,67.3,167.7
285,합천,12,1.7,9.0,-4.0,20.1,62.6,172.4
288,밀양,1,0.5,7.4,-5.4,21.2,58.9,188.0
288,밀양,2,2.8,9.9,-3.6,33.0,56.7,184.6
288,밀양,3,7.7,14.7,0.9,59.0,58.3,208.2
288,밀양,4,13.2,20.7,6.0,90.5,59.7,214.2
288,밀양,5,18.3,25.5,11.6,106.7,64.0,225.9
288,밀양,6,22.3,28.3,17.3,155.9,69.5,175.5
288,밀양,7,25.6,30.4,21.8,259.3,77.3,151.5
288,밀양,8,26.1,31.3,22.0,240.6,76.7,172.7
288,밀양,9,21.5,27.4,16.6,144.4,74.7,160.6
288,밀양,10,15.2,22.6,9.0,53.3,71.1,197.4
288,밀양,11,8.4,15.9,2.1,40.1,68.0,174.4
288,밀양,12,2.1,9.3,-3.6,22.6,61.8,183.9
289,산청,1,0.4,6.1,-4.4,24.4,55.5,170.4
289,산청,2,2.4,8.9,-3.2,40.9,54.1,183.0
289,산청,3,6.9,13.7,0.8,66.8,55.5,212.1
289,산청,4,12.8,19.8,6.1,106.5,56.7,220.2
289,산청,5,17.8,24.7,11.3,105.5,62.0,233.5
289,산청,6,21.6,27.5,16.7,172.4,70.7,185.2
289,산청,7,24.7,29.5,21.1,328.5,78.0,160.1
289,산청,8,25.1,30.2,21.4,362.3,78.0,166.0
289,산청,9,20.3,26.5,15.9,207.2,75.8,162.4
289,산청,10,14.1,21.7,8.5,74.2,69.9,185.9
289,산청,11,7.9,15.0,2.3,43.6,64.7,162.1
289,산청,12,2.1,8.3,-2.9,23.9,58.3,158.1
294,거제,1,2.6,7.3,-1.4,40.4,54.0,169.9
294,거제,2,4.4,9.4,-0.2,60.5,54.4,178.0
294,거제,3,8.4,13.5,3.5,112.2,58.5,204.0
294,거제,4,13.4,18.6,8.3,177.2,60.0,217.4
294,거제,5,17.9,23.1,13.0,203.0,65.3,233.2
294,거제,6,21.2,25.8,17.4,237.1,73.4,182.7
294,거제,7,24.8,28.3,22.1,367.6,79.5,153.4
294,거제,8,26.0,29.9,22.9,330.4,76.6,182.1
294,거제,9,22.0,26.5,18.2,209.5,73.3,168.5
294,거제,10,16.7,22.0,12.2,96.4,67.6,195.1
294,거제,11,10.6,15.7,6.1,59.0,63.4,165.3
294,거제,12,4.7,9.5,0.4,37.0,56.8,166.4
295,남해,1,2.2,6.9,-2.0,33.6,56.3,189.0
295,남해,2,4.0,9.2,-0.8,65.2,55.2,188.2
295,남해,3,8.2,13.7,3.2,113.1,57.4,211.9
295,남해,4,13.5,19.3,8.2,179.7,59.5,221.0
295,남해,5,18.2,23.9,13.2,196.3,64.3,234.3
295,남해,6,21.6,26.5,17.8,243.8,72.7,182.9
295,남해,7,25.1,29.2,22.1,353.9,79.4,167.8
295,남해,8,26.0,30.4,22.9,319.7,77.7,184.2
295,남해,9,21.9,26.6,18.4,221.9,74.3,172.7
295,남해,10,16.6,21.9,12.3,95.9,65.9,206.9
295,남해,11,10.4,15.4,5.9,62.9,63.4,182.8
295,남해,12,4.3,9.1,-0.1,35.2,58.5,186.7
400,강남,1,-1.3,2.5,-4.7,14.5,,
400,강남,2,1.4,5.6,-2.2,22.6,,
400,강남,3,7.0,11.6,2.9,34.2,,
400,강남,4,13.2,18.5,8.9,67.2,,
400,강남,5,19.2,24.5,14.7,87.7,,
400,강남,6,23.6,28.4,19.6,120.3,,
400,강남,7,26.1,30.0,23.0,395.7,,
400,강남,8,26.8,31.0,23.6,316.0,,
400,강남,9,22.4,26.8,18.7,143.0,,
400,강남,10,15.8,20.6,11.8,51.1,,
400,강남,11,8.1,12.3,4.6,49.7,,
400,강남,12,0.8,4.5,-2.6,18.9,,
401,서초,1,-1.2,2.7,-4.7,16.2,,
401,서초,2,1.5,5.9,-2.2,26.8,,
401,서초,3,7.0,12.0,2.7,34.3,,
401,서초,4,13.3,19.0,8.6,68.7,,
401,서초,5,19.2,25.1,14.2,89.5,,
401,서초,6,23.7,29.3,19.4,123.8,,
401,서초,7,26.3,30.7,23.0,367.1,,
401,서초,8,27.1,31.9,23.7,317.1,,
401,서초,9,22.6,27.5,18.6,146.2,,
401,서초,10,15.8,21.0,11.5,45.5,,
401,서초,11,8.2,12.6,4.4,50.5,,
401,서초,12,0.9,4.6,-2.7,19.4,,
402,강동,1,-2.3,2.4,-6.7,14.5,,
402,강동,2,0.6,5.9,-3.9,23.2,,
402,강동,3,6.3,12.1,1.4,31.7,,
402,강동,4,12.9,18.9,7.5,60.9,,
402,강동,5,18.8,24.7,13.3,78.7,,
402,강동,6,23.3,28.7,18.6,129.4,,
402,강동,7,25.8,30.0,22.4,383.4,,
402,강동,8,26.2,30.8,22.6,348.3,,
402,강동,9,21.5,26.6,17.3,146.9,,
402,강동,10,14.8,20.5,9.9,50.5,,
402,강동,11,7.2,12.2,2.9,43.7,,
402,강동,12,-0.2,4.3,-4.4,17.7,,
403,송파,1,-0.9,3.0,-4.5,13.3,,
403,송파,2,1.9,6.1,-2.0,23.4,,
403,송파,3,7.3,12.2,3.0,32.1,,
403,송파,4,13.7,19.1,9.0,66.2,,
403,송파,5,19.4,24.9,14.6,88.7,,
403,송파,6,23.7,28.7,19.6,132.8,,
403,송파,7,26.1,30.2,22.9,377.4,,
403,송파,8,26.8,31.1,23.6,310.1,,
403,송파,9,22.5,27.0,18.3,139.4,,
403,송파,10,16.0,20.9,11.7,46.2,,
403,송파,11,8.5,12.8,4.7,47.5,,
403,송파,12,1.2,5.0,-2.4,17.0,,
404,강서,1,-1.9,2.1,-5.5,13.9,,
404,강서,2,0.7,5.3,-3.0,23.1,,
404,강서,3,6.2,11.0,2.1,31.3,,
404,강서,4,12.4,17.7,8.2,63.3,,
404,강서,5,18.2,23.5,13.8,86.4,,
404,강서,6,22.7,27.5,18.8,111.9,,
404,강서,7,25.3,29.2,22.3,364.3,,
404,강서,8,26.3,30.4,23.1,285.1,,
404,강서,9,21.9,26.4,18.2,139.3,,
404,강서,10,15.3,20.2,11.1,44.5,,
404,강서,11,7.7,11.7,3.9,46.7,,
404,강서,12,0.3,4.0,-3.3,17.1,,
405,양천,1,-1.3,2.6,-4.7,15.1,,
405,양천,2,1.3,5.7,-2.3,23.6,,
405,양천,3,6.8,11.8,2.8,32.8,,
405,양천,4,13.2,18.7,9.0,66.1,,
405,양천,5,19.1,24.6,14.6,90.5,,
405,양천,6,23.6,28.6,19.7,113.1,,
405,양천,7,26.3,30.3,23.2,342.4,,
405,양천,8,27.2,31.4,24.0,286.9,,
405,양천,9,22.9,27.4,19.3,128.5,,
405,양천,10,16.2,20.8,12.2,44.7,,
405,양천,11,8.3,12.4,4.7,46.4,,
405,양천,12,0.9,4.6,-2.6,17.6,,
406,도봉,1,-2.7,2.3,-7.4,15.6,,
406,도봉,2,0.6,5.6,-4.5,28.1,,
406,도봉,3,6.0,11.7,0.6,33.3,,
406,도봉,4,12.5,18.6,6.6,78.2,,
406,도봉,5,18.0,24.3,12.2,106.2,,
406,도봉,6,22.5,28.3,17.6,136.6,,
406,도봉,7,25.2,29.7,21.7,425.4,,
406,도봉,8,25.7,30.5,21.9,378.1,,
406,도봉,9,20.8,26.5,16.3,147.8,,
406,도봉,10,14.0,20.4,8.7,53.2,,
406,도봉,11,6.7,12.1,1.8,51.4,,
406,도봉,12,-0.6,4.2,-5.2,18.7,,
407,노원,1,-3.1,2.4,-8.6,14.7,,
407,노원,2,-0.2,5.7,-5.8,25.5,,
407,노원,3,5.7,11.9,-0.6,32.5,,
407,노원,4,12.1,18.7,5.5,67.4,,
407,노원,5,17.8,24.5,11.3,96.2,,
407,노원,6,22.3,28.4,16.9,126.0,,
407,노원,7,25.0,29.6,21.3,427.5,,
407,노원,8,25.5,30.4,21.4,329.3,,
407,노원,9,20.4,26.3,15.4,129.2,,
407,노원,10,13.5,20.3,7.4,49.6,,
407,노원,11,6.2,12.1,0.7,46.6,,
407,노원,12,-1.1,4.2,-6.3,17.4,,
408,동대문,1,-1.1,2.8,-4.7,14.1,,
408,동대문,2,1.7,6.1,-2.1,25.4,,
408,동대문,3,7.1,12.0,2.9,32.2,,
408,동대문,4,13.5,18.9,8.9,72.2,,
408,동대문,5,19.2,24.7,14.4,95.1,,
408,동대문,6,23.6,28.8,19.5,120.6,,
408,동대문,7,26.0,30.2,22.9,401.3,,
408,동대문,8,26.8,31.2,23.4,335.8,,
408,동대문,9,22.3,27.1,18.4,144.9,,
408,동대문,10,15.8,20.9,11.4,48.5,,
408,동대문,11,8.2,12.6,4.4,48.2,,
408,동대문,12,0.8,4.8,-2.7,18.7,,
409,중랑,1,-1.4,2.5,-5.2,16.4,,
409,중랑,2,1.4,5.7,-2.5,28.1,,
409,중랑,3,7.0,11.8,2.7,36.2,,
409,중랑,4,13.4,18.7,8.9,67.6,,
409,중랑,5,19.3,24.6,14.7,90.0,,
409,중랑,6,23.7,28.5,19.6,125.6,,
409,중랑,7,26.1,30.0,23.0,407.7,,
409,중랑,8,26.9,30.9,23.6,319.8,,
409,중랑,9,22.3,26.8,18.4,142.0,,
409,중랑,10,15.7,20.5,11.4,49.5,,
409,중랑,11,8.1,12.2,4.2,44.3,,
409,중랑,12,0.6,4.3,-3.1,18.3,,
410,기상청,1,-1.2,2.5,-4.5,15.2,,
410,기상청,2,1.4,5.7,-2.2,23.5,,
410,기상청,3,6.8,11.6,2.7,33.3,,
410,기상청,4,13.1,18.4,8.6,70.1,,
410,기상청,5,18.6,24.0,13.9,97.4,,
410,기상청,6,23.0,27.9,18.9,120.4,,
410,기상청,7,25.5,29.4,22.3,371.9,,
410,기상청,8,26.4,30.3,23.2,284.0,,
410,기상청,9,22.2,26.4,18.4,149.0,,
410,기상청,10,15.9,20.5,11.7,45.8,,
410,기상청,11,8.2,12.3,4.5,48.4,,
410,기상청,12,0.8,4.5,-2.6,19.6,,
411,마포,1,-1.4,2.4,-4.9,13.3,,
411,마포,2,1.2,5.6,-2.4,25.1,,
411,마포,3,6.7,11.7,2.8,30.6,,
411,마포,4,13.0,18.5,9.0,64.4,,
411,마포,5,18.8,24.3,14.4,82.6,,
411,마포,6,23.3,28.3,19.4,118.0,,
411,마포,7,25.8,29.8,22.7,375.8,,
411,마포,8,26.7,30.7,23.4,312.8,,
411,마포,9,22.4,26.7,18.9,142.9,,
411,마포,10,15.9,20.5,12.0,47.1,,
411,마포,11,8.3,12.2,4.6,43.8,,
411,마포,12,0.8,4.4,-2.7,16.3,,
412,서대문,1,-2.4,2.2,-6.4,14.5,,
412,서대문,2,0.2,5.5,-3.9,25.8,,
412,서대문,3,5.8,11.7,1.1,33.0,,
412,서대문,4,12.3,18.5,7.2,70.9,,
412,서대문,5,17.8,24.2,12.6,86.8,,
412,서대문,6,22.2,28.2,17.7,122.0,,
412,서대문,7,24.8,29.3,21.6,357.3,,
412,서대문,8,25.6,30.4,22.2,280.8,,
412,서대문,9,21.2,26.6,17.2,133.6,,
412,서대문,10,14.6,20.5,9.9,46.2,,
412,서대문,11,7.0,12.2,2.9,45.2,,
412,서대문,12,-0.3,4.2,-4.3,18.3,,
413,광진,1,-1.2,2.6,-4.9,13.7,,
413,광진,2,1.4,5.9,-2.3,23.7,,
413,광진,3,6.9,11.9,2.7,29.0,,
413,광진,4,13.4,18.7,8.7,69.7,,
413,광진,5,19.0,24.5,14.3,78.7,,
413,광진,6,23.6,28.6,19.4,115.2,,
413,광진,7,26.0,30.0,22.7,376.2,,
413,광진,8,26.7,31.0,23.4,332.7,,
413,광진,9,22.1,26.8,18.2,154.3,,
413,광진,10,15.6,20.6,11.3,48.1,,
413,광진,11,8.1,12.4,4.2,47.3,,
413,광진,12,0.8,4.5,-2.8,18.7,,
414,성북,1,-2.3,1.7,-6.0,14.9,,
414,성북,2,0.3,4.7,-3.5,24.8,,
414,성북,3,5.9,10.8,1.6,33.4,,
414,성북,4,12.2,17.6,7.7,70.9,,
414,성북,5,18.1,23.6,13.3,102.5,,
414,성북,6,22.6,27.5,18.4,132.2,,
414,성북,7,25.1,29.0,22.0,411.4,,
414,성북,8,25.9,30.0,22.6,342.9,,
414,성북,9,21.3,26.0,17.6,138.7,,
414,성북,10,14.7,19.7,10.5,47.6,,
414,성북,11,7.2,11.3,3.2,47.7,,
414,성북,12,-0.3,3.5,-4.1,18.0,,
415,용산,1,-1.4,2.3,-4.8,15.8,,
415,용산,2,1.2,5.6,-2.3,26.1,,
415,용산,3,6.8,11.6,2.7,32.9,,
415,용산,4,13.3,18.5,8.9,61.6,,
415,용산,5,19.2,24.5,14.5,83.8,,
415,용산,6,23.7,28.7,19.7,120.6,,
415,용산,7,26.2,30.2,23.0,349.2,,
415,용산,8,27.1,31.3,23.9,293.0,,
415,용산,9,22.6,27.2,18.9,137.8,,
415,용산,10,15.9,20.7,11.8,45.9,,
415,용산,11,8.2,12.2,4.4,51.5,,
415,용산,12,0.7,4.4,-2.7,18.7,,
416,은평,1,-2.8,2.1,-7.1,12.9,,
416,은평,2,0.0,5.2,-4.5,22.9,,
416,은평,3,5.6,11.1,0.5,28.3,,
416,은평,4,11.9,17.8,6.7,64.7,,
416,은평,5,17.6,23.6,12.2,83.4,,
416,은평,6,22.2,27.6,17.6,107.0,,
416,은평,7,25.0,29.1,21.7,377.3,,
416,은평,8,25.8,30.1,22.2,302.7,,
416,은평,9,21.1,26.3,16.7,124.6,,
416,은평,10,14.3,20.1,9.2,41.1,,
416,은평,11,7.0,11.9,2.4,43.5,,
416,은평,12,-0.6,4.1,-5.1,16.1,,
417,금천,1,-0.8,2.7,-4.1,14.6,,
417,금천,2,1.6,5.6,-1.8,22.3,,
417,금천,3,6.7,11.1,2.9,34.8,,
